GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,22,4,18,0.182,582.2116666666667,114,207,0.551,0,2,0.0,63,76,0.829,59,151,210,56,35,15,32,12,52,61,291,-186,733.0,9,0,651.0,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1
Location,Road,22,5,17,0.227,588.8333333333334,156,240,0.65,0,2,0.0,68,87,0.782,73,164,237,53,36,17,22,13,53,67,380,-115,824.9,12,0,748.0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1
