PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628404,"Hart, Josh",1,77,76,Touch < 2 Seconds,0.554,2.87,5.51,0.521,0.597,0.305,2.04,3.03,0.674,0.25,0.83,2.48,0.335
1628404,"Hart, Josh",2,77,75,Touch 2-6 Seconds,0.378,1.95,3.75,0.519,0.548,0.311,1.73,3.09,0.559,0.067,0.22,0.66,0.333
1628404,"Hart, Josh",3,77,40,Touch 6+ Seconds,0.068,0.4,0.68,0.596,0.615,0.056,0.38,0.56,0.674,0.012,0.03,0.12,0.222
