PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,18,"Jackson Jr., Andre",1641748,0.032,0.9,0.1,0.12,0.37,0.333,0.08,0.2,0.4,0.04,0.16,0.25
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,41,"Green, AJ",1631260,0.094,2.61,0.29,0.45,1.0,0.449,0.27,0.63,0.419,0.18,0.37,0.5
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,25,"Rollins, Ryan",1631157,0.109,3.02,0.22,0.29,0.84,0.341,0.18,0.51,0.36,0.1,0.33,0.313
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,3,"Beauchamp, MarJon",1630699,0.003,0.08,0.0,0.0,0.08,0.0,0.0,0.06,0.0,0.0,0.02,0.0
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,5,"Porter Jr., Kevin",1629645,0.024,0.65,0.08,0.1,0.18,0.556,0.08,0.14,0.571,0.02,0.04,0.5
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,37,"Trent Jr., Gary",1629018,0.09,2.49,0.35,0.47,1.06,0.442,0.37,0.82,0.45,0.1,0.24,0.417
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,5,"Kuzma, Kyle",1628398,0.007,0.2,0.02,0.04,0.06,0.667,0.04,0.06,0.667,0.0,0.0,
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,36,"Prince, Taurean",1627752,0.07,1.94,0.22,0.39,0.84,0.463,0.35,0.69,0.5,0.04,0.14,0.286
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,18,"Connaughton, Pat",1626192,0.053,1.47,0.24,0.41,0.78,0.526,0.39,0.63,0.613,0.02,0.14,0.143
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,20,"Wright, Delon",1626153,0.055,1.53,0.04,0.14,0.41,0.35,0.12,0.31,0.4,0.02,0.1,0.2
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,33,"Antetokounmpo, Giannis",203507,0.095,2.63,0.63,0.73,1.35,0.545,0.39,0.65,0.594,0.35,0.69,0.5
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,16,"Middleton, Khris",203114,0.064,1.78,0.24,0.37,0.82,0.45,0.27,0.49,0.542,0.1,0.33,0.313
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,39,"Lillard, Damian",203081,0.261,7.24,0.96,1.18,2.9,0.408,0.88,1.98,0.443,0.31,0.92,0.333
1626171,"Portis, Bobby",Milwaukee Bucks,1610612749,MIL,received,34,"Lopez, Brook",201572,0.043,1.2,0.12,0.12,0.43,0.286,0.12,0.33,0.375,0.0,0.1,0.0
