PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630182,"Green, Josh",1,68,65,Catch and Shoot,0.561,1.38,3.47,0.398,0.595,0.007,0.01,0.04,0.333,0.553,1.37,3.43,0.399
1630182,"Green, Josh",2,68,38,Pull Ups,0.131,0.22,0.81,0.273,0.3,0.097,0.18,0.6,0.293,0.033,0.04,0.21,0.214
1630182,"Green, Josh",3,68,58,Less than 10 ft,0.304,1.03,1.88,0.547,0.547,0.304,1.03,1.88,0.547,0.0,0.0,0.0,
1630182,"Green, Josh",4,68,2,Other,0.005,0.01,0.03,0.5,0.75,0.002,0.0,0.01,0.0,0.002,0.01,0.01,1.0
