PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628380,"Collins, Zach",1,64,24,Catch and Shoot,0.406,0.33,1.08,0.304,0.435,0.053,0.05,0.14,0.333,0.353,0.28,0.94,0.3
1628380,"Collins, Zach",2,64,3,Pull Ups,0.018,0.03,0.05,0.667,0.667,0.018,0.03,0.05,0.667,0.0,0.0,0.0,
1628380,"Collins, Zach",3,64,25,Less than 10 ft,0.576,1.08,1.53,0.704,0.704,0.576,1.08,1.53,0.704,0.0,0.0,0.0,
