PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
203932,"Gordon, Aaron",1,51,51,Overall,1.0,5.18,9.75,0.531,0.607,0.654,3.71,6.37,0.582,0.346,1.47,3.37,0.436
