GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,31,10,21,0.323,1006.5933333333334,244,562,0.434,61,215,0.284,112,129,0.868,38,205,243,121,60,16,17,27,41,100,661,-60,1173.1,8,1,1152.0,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1
Location,Road,33,6,27,0.182,1022.1416666666667,225,527,0.427,80,235,0.34,109,125,0.872,34,204,238,127,76,28,28,45,52,81,639,-199,1207.1,6,0,1196.0,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1
