PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629684,"Williams, Grant",1,16,2,0-2 Feet - Very Tight,0.016,0.0,0.13,0.0,0.0,0.016,0.0,0.13,0.0,0.0,0.0,0.0,
1629684,"Williams, Grant",2,16,6,2-4 Feet - Tight,0.081,0.19,0.63,0.3,0.35,0.041,0.13,0.31,0.4,0.041,0.06,0.31,0.2
1629684,"Williams, Grant",3,16,14,4-6 Feet - Open,0.244,0.63,1.88,0.333,0.45,0.049,0.19,0.38,0.5,0.195,0.44,1.5,0.292
1629684,"Williams, Grant",4,16,15,6+ Feet - Wide Open,0.39,1.25,3.0,0.417,0.615,0.024,0.06,0.19,0.333,0.366,1.19,2.81,0.422
