GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,32,12,20,0.375,933.6033333333334,173,388,0.446,40,136,0.294,73,115,0.635,27,132,159,65,63,23,8,19,62,90,459,-141,777.3,1,0,785.0,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2
Location,Road,33,13,20,0.394,1002.8116666666666,197,460,0.428,56,177,0.316,55,87,0.632,27,184,211,87,83,13,11,20,57,69,505,-278,877.7,5,0,907.0,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2
