PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629628,"Barrett, RJ",1,58,58,Overall,1.0,7.91,16.9,0.468,0.523,0.688,6.07,11.62,0.522,0.312,1.84,5.28,0.35
