PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630529,"Jones, Herbert",1,20,20,Touch < 2 Seconds,0.616,2.2,5.3,0.415,0.519,0.221,1.1,1.9,0.579,0.395,1.1,3.4,0.324
1630529,"Jones, Herbert",2,20,20,Touch 2-6 Seconds,0.349,1.4,3.0,0.467,0.467,0.331,1.4,2.85,0.491,0.017,0.0,0.15,0.0
1630529,"Jones, Herbert",3,20,6,Touch 6+ Seconds,0.035,0.15,0.3,0.5,0.5,0.029,0.15,0.25,0.6,0.006,0.0,0.05,0.0
