PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_CLOCK_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1627739,"Dunn, Kris",1,74,9,24-22,0.023,0.12,0.14,0.9,0.9,0.023,0.12,0.14,0.9,0.0,0.0,0.0,
1627739,"Dunn, Kris",2,74,46,22-18 Very Early,0.16,0.54,0.95,0.571,0.607,0.126,0.47,0.74,0.636,0.034,0.07,0.2,0.333
1627739,"Dunn, Kris",3,74,40,18-15 Early,0.128,0.34,0.76,0.446,0.545,0.059,0.19,0.35,0.538,0.069,0.15,0.41,0.367
1627739,"Dunn, Kris",4,74,71,15-7 Average,0.506,1.12,2.99,0.376,0.482,0.197,0.49,1.16,0.419,0.309,0.64,1.82,0.348
1627739,"Dunn, Kris",5,74,33,7-4 Late,0.094,0.26,0.55,0.463,0.549,0.034,0.16,0.2,0.8,0.059,0.09,0.35,0.269
1627739,"Dunn, Kris",6,74,29,4-0 Very Late,0.089,0.22,0.53,0.41,0.474,0.048,0.15,0.28,0.524,0.041,0.07,0.24,0.278
