PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628366,"Ball, Lonzo",1,35,35,0 Dribbles,0.663,1.6,4.6,0.348,0.503,0.037,0.17,0.26,0.667,0.626,1.43,4.34,0.329
1628366,"Ball, Lonzo",2,35,19,1 Dribble,0.123,0.29,0.86,0.333,0.467,0.021,0.06,0.14,0.4,0.103,0.23,0.71,0.32
1628366,"Ball, Lonzo",3,35,10,2 Dribbles,0.053,0.17,0.37,0.462,0.577,0.021,0.09,0.14,0.6,0.033,0.09,0.23,0.375
1628366,"Ball, Lonzo",4,35,19,3-6 Dribbles,0.115,0.29,0.8,0.357,0.446,0.078,0.14,0.54,0.263,0.037,0.14,0.26,0.556
1628366,"Ball, Lonzo",5,35,9,7+ Dribbles,0.045,0.2,0.31,0.636,0.682,0.041,0.17,0.29,0.6,0.004,0.03,0.03,1.0
