GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,23,10,13,0.435,734.5983333333334,213,508,0.419,95,260,0.365,70,92,0.761,27,106,133,159,79,27,5,22,89,95,591,-37,1006.1,5,0,1042.0,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1
Location,Road,24,6,18,0.25,769.8766666666667,193,495,0.39,84,268,0.313,123,137,0.898,20,79,99,187,88,27,8,21,68,126,593,-93,1009.3,8,0,1033.0,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1
