PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630167,"Toppin, Obi",1,79,1,0-2 Feet - Very Tight,0.002,0.01,0.01,1.0,1.0,0.002,0.01,0.01,1.0,0.0,0.0,0.0,
1630167,"Toppin, Obi",2,79,21,2-4 Feet - Tight,0.038,0.06,0.29,0.217,0.283,0.02,0.03,0.15,0.167,0.018,0.04,0.14,0.273
1630167,"Toppin, Obi",3,79,56,4-6 Feet - Open,0.164,0.37,1.24,0.296,0.408,0.028,0.09,0.22,0.412,0.135,0.28,1.03,0.272
1630167,"Toppin, Obi",4,79,72,6+ Feet - Wide Open,0.352,1.08,2.67,0.403,0.604,0.003,0.0,0.03,0.0,0.349,1.08,2.65,0.407
