PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1631128,"Braun, Christian",1,79,70,Catch and Shoot,0.223,0.9,2.29,0.392,0.58,0.006,0.04,0.06,0.6,0.217,0.86,2.23,0.386
1631128,"Braun, Christian",2,79,45,Pull Ups,0.109,0.48,1.11,0.432,0.528,0.06,0.27,0.62,0.429,0.048,0.22,0.49,0.436
1631128,"Braun, Christian",3,79,78,Less than 10 ft,0.661,4.56,6.78,0.672,0.672,0.661,4.56,6.78,0.672,0.0,0.0,0.0,
1631128,"Braun, Christian",4,79,6,Other,0.007,0.03,0.08,0.333,0.5,0.001,0.0,0.01,0.0,0.006,0.03,0.06,0.4
