PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628449,"Boucher, Chris",1,50,50,Overall,1.0,3.64,7.38,0.493,0.588,0.48,2.24,3.54,0.633,0.52,1.4,3.84,0.365
