PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_CLOCK_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1626179,"Rozier, Terry",1,64,12,24-22,0.022,0.11,0.22,0.5,0.571,0.017,0.08,0.17,0.455,0.005,0.03,0.05,0.667
1626179,"Rozier, Terry",2,64,55,22-18 Very Early,0.157,0.77,1.56,0.49,0.56,0.101,0.55,1.0,0.547,0.057,0.22,0.56,0.389
1626179,"Rozier, Terry",3,64,50,18-15 Early,0.17,0.64,1.69,0.38,0.426,0.109,0.48,1.08,0.449,0.061,0.16,0.61,0.256
1626179,"Rozier, Terry",4,64,59,15-7 Average,0.452,1.75,4.48,0.39,0.472,0.214,1.02,2.13,0.478,0.238,0.73,2.36,0.311
1626179,"Rozier, Terry",5,64,42,7-4 Late,0.106,0.39,1.05,0.373,0.455,0.044,0.22,0.44,0.5,0.061,0.17,0.61,0.282
1626179,"Rozier, Terry",6,64,37,4-0 Very Late,0.093,0.22,0.92,0.237,0.297,0.03,0.11,0.3,0.368,0.063,0.11,0.63,0.175
