PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629675,"Reid, Naz",1,80,78,Catch and Shoot,0.415,1.79,4.79,0.373,0.556,0.009,0.04,0.1,0.375,0.406,1.75,4.69,0.373
1629675,"Reid, Naz",2,80,61,Pull Ups,0.145,0.66,1.68,0.396,0.526,0.053,0.23,0.61,0.367,0.092,0.44,1.06,0.412
1629675,"Reid, Naz",3,80,79,Less than 10 ft,0.437,2.88,5.04,0.571,0.571,0.437,2.88,5.04,0.571,0.0,0.0,0.0,
1629675,"Reid, Naz",4,80,3,Other,0.003,0.0,0.04,0.0,0.0,0.001,0.0,0.01,0.0,0.002,0.0,0.03,0.0
