PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630544,"Mann, Tre",1,13,12,Catch and Shoot,0.18,1.0,2.23,0.448,0.672,0.0,0.0,0.0,,0.18,1.0,2.23,0.448
1630544,"Mann, Tre",2,13,13,Pull Ups,0.373,1.77,4.62,0.383,0.475,0.18,0.92,2.23,0.414,0.193,0.85,2.38,0.355
1630544,"Mann, Tre",3,13,13,Less than 10 ft,0.447,2.62,5.54,0.472,0.472,0.447,2.62,5.54,0.472,0.0,0.0,0.0,
