PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628379,"Kennard, Luke",1,65,59,Catch and Shoot,0.483,1.48,3.15,0.468,0.69,0.026,0.08,0.17,0.455,0.458,1.4,2.98,0.469
1628379,"Kennard, Luke",2,65,50,Pull Ups,0.325,0.89,2.12,0.42,0.5,0.177,0.55,1.15,0.48,0.149,0.34,0.97,0.349
1628379,"Kennard, Luke",3,65,40,Less than 10 ft,0.191,0.75,1.25,0.605,0.605,0.191,0.75,1.25,0.605,0.0,0.0,0.0,
