PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,1,"Carlson, Branden",1642382,0.001,0.03,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,8,"Mitchell, Ajay",1642349,0.021,0.63,0.0,0.03,0.09,0.333,0.03,0.09,0.333,0.0,0.0,
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,1,"Jones, Dillon",1641794,0.004,0.13,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,2,"Flagler, Adam",1641745,0.004,0.13,0.0,0.03,0.03,1.0,0.03,0.03,1.0,0.0,0.0,
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,23,"Wallace, Cason",1641717,0.07,2.06,0.19,0.34,0.63,0.55,0.34,0.53,0.647,0.0,0.09,0.0
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,2,"Dieng, Ousmane",1631172,0.003,0.09,0.0,0.0,0.03,0.0,0.0,0.0,,0.0,0.03,0.0
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,3,"Williams, Jaylin",1631119,0.006,0.19,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,27,"Williams, Jalen",1631114,0.269,7.97,0.59,1.34,2.75,0.489,1.13,2.13,0.529,0.22,0.63,0.35
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,21,"Wiggins, Aaron",1630598,0.054,1.59,0.19,0.25,0.59,0.421,0.22,0.34,0.636,0.03,0.25,0.125
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,19,"Joe, Isaiah",1630198,0.056,1.66,0.16,0.19,0.47,0.4,0.03,0.13,0.25,0.16,0.34,0.455
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,22,"Dort, Luguentz",1629652,0.06,1.78,0.22,0.25,0.5,0.5,0.16,0.22,0.714,0.09,0.28,0.333
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,6,"Williams, Kenrich",1629026,0.008,0.25,0.03,0.03,0.03,1.0,0.0,0.0,,0.03,0.03,1.0
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,30,"Gilgeous-Alexander, Shai",1628983,0.351,10.38,0.19,1.59,3.44,0.464,1.34,2.78,0.483,0.25,0.66,0.381
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,17,"Hartenstein, Isaiah",1628392,0.054,1.59,0.41,0.47,0.69,0.682,0.47,0.66,0.714,0.0,0.03,0.0
1631096,"Holmgren, Chet",Oklahoma City Thunder,1610612760,OKC,made,18,"Caruso, Alex",1627936,0.038,1.13,0.0,0.09,0.31,0.3,0.06,0.19,0.333,0.03,0.13,0.25
