GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400032,240,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,2,7,45,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,77,1,1,20241122,NOP,GSW
Shot Chart Detail,0022400032,530,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,4,11,39,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,103,118,1,1,20241122,NOP,GSW
Shot Chart Detail,0022400069,111,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,1,3,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,197,1,1,20241023,NOP,CHI
Shot Chart Detail,0022400069,148,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,1,0,43,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20241023,NOP,CHI
Shot Chart Detail,0022400069,230,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,2,7,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,97,248,1,1,20241023,NOP,CHI
Shot Chart Detail,0022400069,553,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,4,9,1,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-213,151,1,1,20241023,NOP,CHI
Shot Chart Detail,0022400086,151,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,1,1,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,7,184,1,1,20241025,POR,NOP
Shot Chart Detail,0022400086,457,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,3,4,22,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,15,1,1,20241025,POR,NOP
Shot Chart Detail,0022400086,535,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,3,0,33,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,224,83,1,1,20241025,POR,NOP
Shot Chart Detail,0022400086,568,1641722,Jordan Hawkins,1610612740,New Orleans Pelicans,4,11,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,110,1,1,20241025,POR,NOP
