PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,31,"Post, Quinten",1642366,0.038,0.82,0.07,0.08,0.22,0.375,0.03,0.08,0.333,0.05,0.14,0.4
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,2,"Rowe, Jackson",1642050,0.002,0.04,0.01,0.01,0.01,1.0,0.01,0.01,1.0,0.0,0.0,
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,55,"Podziemski, Brandin",1641764,0.148,3.18,0.34,0.38,1.14,0.333,0.19,0.42,0.452,0.19,0.72,0.264
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,1,"Beekman, Reece",1641736,0.001,0.01,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,26,"Jackson-Davis, Trayce",1631218,0.033,0.7,0.14,0.15,0.34,0.44,0.04,0.16,0.25,0.11,0.18,0.615
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,26,"Santos, Gui",1630611,0.032,0.69,0.12,0.12,0.3,0.409,0.04,0.08,0.5,0.08,0.22,0.375
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,13,"Waters III, Lindy",1630322,0.018,0.38,0.04,0.08,0.14,0.6,0.05,0.07,0.8,0.03,0.07,0.4
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,17,"Spencer, Pat",1630311,0.027,0.58,0.05,0.05,0.16,0.333,0.01,0.04,0.333,0.04,0.12,0.333
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,29,"Kuminga, Jonathan",1630228,0.041,0.89,0.15,0.16,0.36,0.444,0.03,0.08,0.333,0.14,0.28,0.476
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,5,"Melton, De'Anthony",1629001,0.008,0.18,0.01,0.01,0.09,0.143,0.01,0.05,0.25,0.0,0.04,0.0
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,2,"Knox II, Kevin",1628995,0.001,0.03,0.01,0.01,0.01,1.0,0.0,0.0,,0.01,0.01,1.0
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,29,"Payton II, Gary",1627780,0.044,0.95,0.18,0.18,0.35,0.5,0.08,0.12,0.667,0.09,0.23,0.412
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,43,"Hield, Buddy",1627741,0.063,1.36,0.11,0.11,0.39,0.276,0.01,0.23,0.059,0.09,0.16,0.583
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,39,"Looney, Kevon",1626172,0.06,1.28,0.08,0.15,0.43,0.344,0.11,0.22,0.5,0.04,0.22,0.188
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,18,"Wiggins, Andrew",203952,0.031,0.66,0.09,0.09,0.31,0.304,0.03,0.14,0.2,0.07,0.18,0.385
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,24,"Anderson, Kyle",203937,0.039,0.84,0.04,0.04,0.3,0.136,0.01,0.11,0.125,0.03,0.19,0.143
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,18,"Schröder, Dennis",203471,0.06,1.3,0.14,0.14,0.38,0.357,0.03,0.11,0.25,0.11,0.27,0.4
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,51,"Green, Draymond",203110,0.136,2.93,0.31,0.35,1.05,0.333,0.23,0.57,0.405,0.12,0.49,0.25
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,29,"Butler III, Jimmy",202710,0.104,2.23,0.36,0.42,1.03,0.408,0.18,0.39,0.448,0.24,0.64,0.383
1630541,"Moody, Moses",Golden State Warriors,1610612744,GSW,received,48,"Curry, Stephen",201939,0.114,2.46,0.47,0.5,0.89,0.561,0.26,0.41,0.633,0.24,0.49,0.5
