PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,4,"Carlson, Branden",1642382,0.004,0.17,0.07,0.07,0.12,0.556,0.01,0.01,1.0,0.05,0.11,0.5
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,22,"Mitchell, Ajay",1642349,0.017,0.72,0.12,0.12,0.22,0.529,0.05,0.11,0.5,0.07,0.12,0.556
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,20,"Jones, Dillon",1641794,0.014,0.59,0.07,0.07,0.12,0.556,0.03,0.05,0.5,0.04,0.07,0.6
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,1,"Flagler, Adam",1641745,0.002,0.09,0.01,0.01,0.07,0.2,0.0,0.0,,0.01,0.07,0.2
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,65,"Wallace, Cason",1641717,0.098,4.05,0.49,0.59,1.41,0.421,0.36,0.71,0.5,0.24,0.7,0.34
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,14,"Dieng, Ousmane",1631172,0.012,0.49,0.09,0.09,0.22,0.412,0.07,0.11,0.625,0.03,0.12,0.222
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,39,"Williams, Jaylin",1631119,0.065,2.7,0.37,0.38,0.92,0.414,0.11,0.2,0.533,0.28,0.72,0.382
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,67,"Williams, Jalen",1631114,0.205,8.49,0.93,1.32,2.95,0.446,0.86,1.74,0.492,0.46,1.21,0.38
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,30,"Holmgren, Chet",1631096,0.068,2.82,0.47,0.51,1.17,0.438,0.29,0.71,0.407,0.22,0.46,0.486
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,64,"Wiggins, Aaron",1630598,0.075,3.09,0.67,0.76,1.55,0.492,0.39,0.74,0.536,0.37,0.82,0.452
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,67,"Joe, Isaiah",1630198,0.096,3.97,0.61,0.66,1.82,0.362,0.09,0.22,0.412,0.57,1.59,0.355
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,69,"Dort, Luguentz",1629652,0.121,5.01,0.97,1.0,2.3,0.434,0.22,0.55,0.405,0.78,1.75,0.444
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,51,"Williams, Kenrich",1629026,0.049,2.01,0.39,0.46,0.83,0.556,0.21,0.26,0.8,0.25,0.57,0.442
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,57,"Hartenstein, Isaiah",1628392,0.109,4.51,0.78,0.78,1.43,0.541,0.78,1.41,0.551,0.0,0.03,0.0
1628983,"Gilgeous-Alexander, Shai",Oklahoma City Thunder,1610612760,OKC,made,46,"Caruso, Alex",1627936,0.065,2.7,0.37,0.38,0.96,0.397,0.18,0.38,0.483,0.2,0.58,0.341
