GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400002,215,1628389,Bam Adebayo,1610612748,Miami Heat,2,8,50,Made Shot,Driving Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-45,1,1,1,20241112,DET,MIA
Shot Chart Detail,0022400002,241,1628389,Bam Adebayo,1610612748,Miami Heat,2,7,17,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241112,DET,MIA
Shot Chart Detail,0022400002,271,1628389,Bam Adebayo,1610612748,Miami Heat,2,4,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,16,256,1,1,20241112,DET,MIA
Shot Chart Detail,0022400002,275,1628389,Bam Adebayo,1610612748,Miami Heat,2,4,13,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,11,48,1,1,20241112,DET,MIA
Shot Chart Detail,0022400002,390,1628389,Bam Adebayo,1610612748,Miami Heat,3,7,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,23,1,1,20241112,DET,MIA
Shot Chart Detail,0022400002,529,1628389,Bam Adebayo,1610612748,Miami Heat,4,8,34,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,37,1,1,20241112,DET,MIA
Shot Chart Detail,0022400002,566,1628389,Bam Adebayo,1610612748,Miami Heat,4,4,39,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,17,1,1,20241112,DET,MIA
Shot Chart Detail,0022400002,643,1628389,Bam Adebayo,1610612748,Miami Heat,5,2,56,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,21,1,1,20241112,DET,MIA
Shot Chart Detail,0022400009,171,1628389,Bam Adebayo,1610612748,Miami Heat,2,11,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-80,150,1,1,20241115,IND,MIA
Shot Chart Detail,0022400009,379,1628389,Bam Adebayo,1610612748,Miami Heat,3,6,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,10,1,1,20241115,IND,MIA
Shot Chart Detail,0022400009,389,1628389,Bam Adebayo,1610612748,Miami Heat,3,5,36,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,7,60,1,1,20241115,IND,MIA
Shot Chart Detail,0022400009,453,1628389,Bam Adebayo,1610612748,Miami Heat,3,1,44,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20241115,IND,MIA
Shot Chart Detail,0022400009,493,1628389,Bam Adebayo,1610612748,Miami Heat,4,11,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-124,47,1,1,20241115,IND,MIA
Shot Chart Detail,0022400009,532,1628389,Bam Adebayo,1610612748,Miami Heat,4,7,16,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-119,21,1,1,20241115,IND,MIA
Shot Chart Detail,0022400009,539,1628389,Bam Adebayo,1610612748,Miami Heat,4,6,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-87,249,1,1,20241115,IND,MIA
Shot Chart Detail,0022400009,542,1628389,Bam Adebayo,1610612748,Miami Heat,4,5,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-40,251,1,1,20241115,IND,MIA
Shot Chart Detail,0022400009,569,1628389,Bam Adebayo,1610612748,Miami Heat,4,4,24,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,1,20241115,IND,MIA
Shot Chart Detail,0022400009,578,1628389,Bam Adebayo,1610612748,Miami Heat,4,3,14,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-49,75,1,1,20241115,IND,MIA
Shot Chart Detail,0022400036,24,1628389,Bam Adebayo,1610612748,Miami Heat,1,9,53,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,1,20241126,MIA,MIL
Shot Chart Detail,0022400036,51,1628389,Bam Adebayo,1610612748,Miami Heat,1,6,31,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,96,15,1,1,20241126,MIA,MIL
Shot Chart Detail,0022400036,166,1628389,Bam Adebayo,1610612748,Miami Heat,2,10,45,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,16,1,1,20241126,MIA,MIL
Shot Chart Detail,0022400036,330,1628389,Bam Adebayo,1610612748,Miami Heat,3,10,43,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-233,68,1,1,20241126,MIA,MIL
Shot Chart Detail,0022400036,351,1628389,Bam Adebayo,1610612748,Miami Heat,3,8,39,Made Shot,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-27,47,1,1,20241126,MIA,MIL
Shot Chart Detail,0022400036,550,1628389,Bam Adebayo,1610612748,Miami Heat,4,4,35,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20241126,MIA,MIL
Shot Chart Detail,0022400046,22,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,1,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-99,22,1,1,20241129,MIA,TOR
Shot Chart Detail,0022400046,221,1628389,Bam Adebayo,1610612748,Miami Heat,2,7,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,1,1,1,20241129,MIA,TOR
Shot Chart Detail,0022400046,320,1628389,Bam Adebayo,1610612748,Miami Heat,2,1,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,13,1,1,20241129,MIA,TOR
Shot Chart Detail,0022400046,374,1628389,Bam Adebayo,1610612748,Miami Heat,3,9,19,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,29,1,1,20241129,MIA,TOR
Shot Chart Detail,0022400046,403,1628389,Bam Adebayo,1610612748,Miami Heat,3,7,10,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-7,1,1,20241129,MIA,TOR
Shot Chart Detail,0022400046,626,1628389,Bam Adebayo,1610612748,Miami Heat,4,0,30,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,24,1,1,20241129,MIA,TOR
Shot Chart Detail,0022400065,486,1628389,Bam Adebayo,1610612748,Miami Heat,3,4,26,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-4,134,1,1,20241023,MIA,ORL
Shot Chart Detail,0022400088,285,1628389,Bam Adebayo,1610612748,Miami Heat,2,5,8,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,48,53,1,1,20241026,CHA,MIA
Shot Chart Detail,0022400088,287,1628389,Bam Adebayo,1610612748,Miami Heat,2,4,45,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,33,53,1,1,20241026,CHA,MIA
Shot Chart Detail,0022400088,378,1628389,Bam Adebayo,1610612748,Miami Heat,3,10,49,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-55,115,1,1,20241026,CHA,MIA
Shot Chart Detail,0022400088,431,1628389,Bam Adebayo,1610612748,Miami Heat,3,6,57,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-10,62,1,1,20241026,CHA,MIA
Shot Chart Detail,0022400088,630,1628389,Bam Adebayo,1610612748,Miami Heat,4,6,40,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-2,102,1,1,20241026,CHA,MIA
Shot Chart Detail,0022400088,641,1628389,Bam Adebayo,1610612748,Miami Heat,4,5,35,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,20,1,1,20241026,CHA,MIA
Shot Chart Detail,0022400105,209,1628389,Bam Adebayo,1610612748,Miami Heat,2,7,40,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,47,122,1,1,20241028,MIA,DET
Shot Chart Detail,0022400105,268,1628389,Bam Adebayo,1610612748,Miami Heat,2,4,0,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,4,1,1,20241028,MIA,DET
Shot Chart Detail,0022400105,296,1628389,Bam Adebayo,1610612748,Miami Heat,2,1,5,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-8,1,1,20241028,MIA,DET
Shot Chart Detail,0022400105,323,1628389,Bam Adebayo,1610612748,Miami Heat,3,11,23,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20241028,MIA,DET
Shot Chart Detail,0022400105,625,1628389,Bam Adebayo,1610612748,Miami Heat,4,2,19,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,5,85,1,1,20241028,MIA,DET
Shot Chart Detail,0022400122,23,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,8,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,112,74,1,1,20241030,MIA,NYK
Shot Chart Detail,0022400122,219,1628389,Bam Adebayo,1610612748,Miami Heat,2,6,34,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,31,1,1,20241030,MIA,NYK
Shot Chart Detail,0022400122,346,1628389,Bam Adebayo,1610612748,Miami Heat,3,9,56,Made Shot,Driving Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-23,47,1,1,20241030,MIA,NYK
Shot Chart Detail,0022400147,7,1628389,Bam Adebayo,1610612748,Miami Heat,1,11,41,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-10,83,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,15,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,135,206,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,177,1628389,Bam Adebayo,1610612748,Miami Heat,2,10,46,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,27,54,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,186,1628389,Bam Adebayo,1610612748,Miami Heat,2,10,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-163,209,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,189,1628389,Bam Adebayo,1610612748,Miami Heat,2,9,33,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,136,23,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,303,1628389,Bam Adebayo,1610612748,Miami Heat,2,3,16,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-50,130,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,335,1628389,Bam Adebayo,1610612748,Miami Heat,2,1,33,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,15,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,418,1628389,Bam Adebayo,1610612748,Miami Heat,3,9,8,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,4,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,492,1628389,Bam Adebayo,1610612748,Miami Heat,3,3,50,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,4,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,585,1628389,Bam Adebayo,1610612748,Miami Heat,4,10,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,55,271,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,628,1628389,Bam Adebayo,1610612748,Miami Heat,4,6,53,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241102,WAS,MIA
Shot Chart Detail,0022400147,677,1628389,Bam Adebayo,1610612748,Miami Heat,4,3,57,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20241102,WAS,MIA
