PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630643,"Huff, Jay",1,64,55,0 Dribbles,0.852,1.95,4.06,0.481,0.629,0.216,0.75,1.03,0.727,0.636,1.2,3.03,0.397
1630643,"Huff, Jay",2,64,18,1 Dribble,0.066,0.25,0.31,0.8,0.875,0.049,0.2,0.23,0.867,0.016,0.05,0.08,0.6
1630643,"Huff, Jay",3,64,17,2 Dribbles,0.069,0.2,0.33,0.619,0.619,0.069,0.2,0.33,0.619,0.0,0.0,0.0,
1630643,"Huff, Jay",4,64,4,3-6 Dribbles,0.013,0.05,0.06,0.75,0.875,0.01,0.03,0.05,0.667,0.003,0.02,0.02,1.0
