PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_CLOCK_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629680,"Thybulle, Matisse",1,15,3,24-22,0.045,0.27,0.27,1.0,1.0,0.045,0.27,0.27,1.0,0.0,0.0,0.0,
1629680,"Thybulle, Matisse",2,15,10,22-18 Very Early,0.159,0.4,0.93,0.429,0.5,0.068,0.27,0.4,0.667,0.091,0.13,0.53,0.25
1629680,"Thybulle, Matisse",3,15,9,18-15 Early,0.193,0.6,1.13,0.529,0.706,0.068,0.2,0.4,0.5,0.125,0.4,0.73,0.545
1629680,"Thybulle, Matisse",4,15,14,15-7 Average,0.5,1.27,2.93,0.432,0.568,0.205,0.47,1.2,0.389,0.295,0.8,1.73,0.462
1629680,"Thybulle, Matisse",5,15,5,7-4 Late,0.068,0.13,0.4,0.333,0.417,0.034,0.07,0.2,0.333,0.034,0.07,0.2,0.333
1629680,"Thybulle, Matisse",6,15,3,4-0 Very Late,0.034,0.13,0.2,0.667,0.667,0.034,0.13,0.2,0.667,0.0,0.0,0.0,
