PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628374,"Markkanen, Lauri",1,47,47,0 Dribbles,0.706,4.36,10.51,0.415,0.546,0.18,1.62,2.68,0.603,0.526,2.74,7.83,0.351
1628374,"Markkanen, Lauri",2,47,35,1 Dribble,0.101,0.7,1.51,0.465,0.507,0.077,0.57,1.15,0.5,0.024,0.13,0.36,0.353
1628374,"Markkanen, Lauri",3,47,41,2 Dribbles,0.104,0.6,1.55,0.384,0.397,0.094,0.55,1.4,0.394,0.01,0.04,0.15,0.286
1628374,"Markkanen, Lauri",4,47,31,3-6 Dribbles,0.08,0.6,1.19,0.5,0.509,0.071,0.57,1.06,0.54,0.009,0.02,0.13,0.167
1628374,"Markkanen, Lauri",5,47,5,7+ Dribbles,0.009,0.04,0.13,0.333,0.333,0.007,0.04,0.11,0.4,0.001,0.0,0.02,0.0
