GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,18,6,12,0.333,575.765,118,288,0.41,30,100,0.3,56,69,0.812,8,103,111,126,57,46,6,9,36,47,322,-92,743.2,5,0,693.0,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1
Location,Road,13,3,10,0.231,436.3833333333333,76,206,0.369,22,74,0.297,46,55,0.836,9,80,89,102,49,17,6,11,25,35,220,-115,499.8,3,1,479.0,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1
