PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1641878,"Baugh, Damion",1,15,15,0 Dribbles,0.415,0.93,3.6,0.259,0.361,0.062,0.2,0.53,0.375,0.354,0.73,3.07,0.239
1641878,"Baugh, Damion",2,15,8,1 Dribble,0.077,0.33,0.67,0.5,0.5,0.054,0.33,0.47,0.714,0.023,0.0,0.2,0.0
1641878,"Baugh, Damion",3,15,9,2 Dribbles,0.123,0.33,1.07,0.313,0.344,0.1,0.27,0.87,0.308,0.023,0.07,0.2,0.333
1641878,"Baugh, Damion",4,15,12,3-6 Dribbles,0.2,0.73,1.73,0.423,0.423,0.185,0.73,1.6,0.458,0.015,0.0,0.13,0.0
1641878,"Baugh, Damion",5,15,12,7+ Dribbles,0.185,0.47,1.6,0.292,0.292,0.169,0.47,1.47,0.318,0.015,0.0,0.13,0.0
