GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,26,10,16,0.385,905.9083333333333,189,397,0.476,77,201,0.383,98,112,0.875,25,105,130,84,55,25,21,15,57,88,553,-86,918.0,2,0,936.0,2,1,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,1
Location,Road,27,4,23,0.148,948.3216666666667,192,442,0.434,81,237,0.342,106,118,0.898,22,116,138,104,48,31,18,14,55,98,571,-298,991.6,0,0,992.0,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1
