GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,21,9,12,0.429,684.0633333333334,113,246,0.459,61,142,0.43,34,41,0.829,9,47,56,64,32,29,6,13,73,43,335,43,571.2,0,0,586.0,1,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2
Location,Road,18,9,9,0.5,611.135,120,242,0.496,60,137,0.438,34,44,0.773,11,37,48,57,24,21,0,11,53,44,347,-61,529.1,0,0,554.0,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2
