PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,8,"Miller, Jordan",1641757,0.007,0.27,0.03,0.04,0.08,0.5,0.03,0.04,0.667,0.01,0.04,0.333
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,2,"Brown, Kobe",1641738,0.001,0.04,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.01,0.0
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,7,"Jones, Kai",1630539,0.005,0.19,0.01,0.01,0.01,1.0,0.01,0.01,1.0,0.0,0.0,
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,2,"Hyland, Bones",1630538,0.003,0.11,0.01,0.01,0.01,1.0,0.0,0.0,,0.01,0.01,1.0
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,24,"Porter Jr., Kevin",1629645,0.058,2.09,0.05,0.15,0.53,0.282,0.15,0.35,0.423,0.0,0.18,0.0
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,8,"Mann, Terance",1629611,0.009,0.31,0.04,0.04,0.09,0.429,0.03,0.04,0.667,0.01,0.05,0.25
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,46,"Coffey, Amir",1629599,0.063,2.27,0.34,0.41,0.77,0.526,0.2,0.41,0.5,0.2,0.36,0.556
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,4,"Eubanks, Drew",1629234,0.002,0.07,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,6,"Bamba, Mo",1628964,0.005,0.19,0.01,0.01,0.03,0.5,0.01,0.03,0.5,0.0,0.0,
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,44,"Jones Jr., Derrick",1627884,0.064,2.31,0.3,0.36,0.78,0.466,0.24,0.45,0.545,0.12,0.34,0.36
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,71,"Zubac, Ivica",1627826,0.147,5.34,0.58,0.65,1.04,0.623,0.65,1.04,0.623,0.0,0.0,
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,4,"Simmons, Ben",1627732,0.005,0.19,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,53,"Powell, Norman",1626181,0.117,4.22,0.7,0.97,2.0,0.486,0.43,0.95,0.457,0.54,1.05,0.513
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,17,"Bogdanović, Bogdan",203992,0.028,1.01,0.08,0.11,0.3,0.364,0.03,0.08,0.333,0.08,0.22,0.375
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,30,"Leonard, Kawhi",202695,0.078,2.82,0.24,0.45,1.08,0.413,0.35,0.72,0.491,0.09,0.36,0.259
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,1,"Mills, Patty",201988,0.001,0.03,0.01,0.01,0.01,1.0,0.0,0.0,,0.01,0.01,1.0
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,72,"Harden, James",201935,0.365,13.2,0.26,1.09,3.11,0.352,0.64,1.65,0.385,0.46,1.46,0.315
1627739,"Dunn, Kris",LA Clippers,1610612746,LAC,made,37,"Batum, Nicolas",201587,0.042,1.53,0.18,0.18,0.38,0.464,0.01,0.03,0.5,0.16,0.35,0.462
