GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400005,58,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,7,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,66,260,1,1,20241112,MIL,TOR
Shot Chart Detail,0022400005,248,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,6,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,210,1,1,20241112,MIL,TOR
Shot Chart Detail,0022400005,380,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,9,16,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,6,1,1,20241112,MIL,TOR
Shot Chart Detail,0022400029,301,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,0,45,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-229,143,1,1,20241122,MIL,IND
Shot Chart Detail,0022400029,356,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,10,0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,-5,1,1,20241122,MIL,IND
Shot Chart Detail,0022400029,396,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,6,46,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,29,1,1,20241122,MIL,IND
Shot Chart Detail,0022400029,639,1627752,Taurean Prince,1610612749,Milwaukee Bucks,4,1,33,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,8,1,1,20241122,MIL,IND
Shot Chart Detail,0022400029,658,1627752,Taurean Prince,1610612749,Milwaukee Bucks,4,0,38,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,25,1,1,20241122,MIL,IND
Shot Chart Detail,0022400036,30,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,9,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,184,169,1,1,20241126,MIA,MIL
Shot Chart Detail,0022400036,135,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,1,17,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,145,7,1,1,20241126,MIA,MIL
Shot Chart Detail,0022400036,271,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,3,38,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-88,254,1,1,20241126,MIA,MIL
Shot Chart Detail,0022400052,68,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,5,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-54,256,1,1,20241203,DET,MIL
Shot Chart Detail,0022400052,288,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,3,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,48,1,1,20241203,DET,MIL
Shot Chart Detail,0022400052,295,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,3,23,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,21,1,1,20241203,DET,MIL
Shot Chart Detail,0022400052,431,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,6,6,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,21,1,1,20241203,DET,MIL
Shot Chart Detail,0022400066,273,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,4,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,23,1,1,20241023,PHI,MIL
Shot Chart Detail,0022400066,288,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,3,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,67,1,1,20241023,PHI,MIL
Shot Chart Detail,0022400066,292,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,2,49,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,0,1,1,20241023,PHI,MIL
Shot Chart Detail,0022400066,363,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,11,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,53,243,1,1,20241023,PHI,MIL
Shot Chart Detail,0022400066,385,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,10,27,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,74,1,1,20241023,PHI,MIL
Shot Chart Detail,0022400066,441,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,5,35,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,-12,1,1,20241023,PHI,MIL
Shot Chart Detail,0022400083,11,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,11,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,2,1,1,20241025,MIL,CHI
Shot Chart Detail,0022400083,75,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,4,50,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,7,1,1,20241025,MIL,CHI
Shot Chart Detail,0022400083,256,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,4,9,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,21,1,1,20241025,MIL,CHI
Shot Chart Detail,0022400083,288,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,2,10,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,20241025,MIL,CHI
Shot Chart Detail,0022400083,596,1627752,Taurean Prince,1610612749,Milwaukee Bucks,4,4,49,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20241025,MIL,CHI
Shot Chart Detail,0022400098,149,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,1,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,80,249,1,1,20241027,BKN,MIL
Shot Chart Detail,0022400104,544,1627752,Taurean Prince,1610612749,Milwaukee Bucks,4,9,16,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,222,1,1,20241028,BOS,MIL
Shot Chart Detail,0022400128,83,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,6,12,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,1,20241031,MEM,MIL
Shot Chart Detail,0022400128,587,1627752,Taurean Prince,1610612749,Milwaukee Bucks,4,8,6,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-77,239,1,1,20241031,MEM,MIL
Shot Chart Detail,0022400145,11,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,10,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-4,1,1,20241102,MIL,CLE
Shot Chart Detail,0022400145,35,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,8,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,127,238,1,1,20241102,MIL,CLE
Shot Chart Detail,0022400145,69,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,6,14,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-77,67,1,1,20241102,MIL,CLE
Shot Chart Detail,0022400145,340,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,11,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-87,236,1,1,20241102,MIL,CLE
Shot Chart Detail,0022400145,358,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,9,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,4,1,1,20241102,MIL,CLE
Shot Chart Detail,0022400145,531,1627752,Taurean Prince,1610612749,Milwaukee Bucks,4,8,38,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,15,59,1,1,20241102,MIL,CLE
Shot Chart Detail,0022400154,351,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,9,13,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,225,127,1,1,20241104,CLE,MIL
Shot Chart Detail,0022400182,39,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,8,17,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,4,1,1,20241107,MIL,UTA
Shot Chart Detail,0022400182,361,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,9,27,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,26,1,1,20241107,MIL,UTA
Shot Chart Detail,0022400189,358,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,10,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,140,214,1,1,20241108,NYK,MIL
Shot Chart Detail,0022400202,14,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,11,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,228,130,1,1,20241110,MIL,BOS
Shot Chart Detail,0022400202,17,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,10,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-217,113,1,1,20241110,MIL,BOS
Shot Chart Detail,0022400202,50,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,7,19,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,199,214,1,1,20241110,MIL,BOS
Shot Chart Detail,0022400223,258,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,3,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-28,1,1,20241113,MIL,DET
Shot Chart Detail,0022400223,370,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,7,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,6,1,1,20241113,MIL,DET
Shot Chart Detail,0022400223,439,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,2,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,1,20241113,MIL,DET
Shot Chart Detail,0022400223,448,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,1,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-238,106,1,1,20241113,MIL,DET
Shot Chart Detail,0022400223,613,1627752,Taurean Prince,1610612749,Milwaukee Bucks,4,1,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,18,1,1,20241113,MIL,DET
Shot Chart Detail,0022400223,617,1627752,Taurean Prince,1610612749,Milwaukee Bucks,4,0,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,183,197,1,1,20241113,MIL,DET
Shot Chart Detail,0022400229,7,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,11,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-60,250,1,1,20241116,CHA,MIL
Shot Chart Detail,0022400229,42,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,8,32,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,6,1,1,20241116,CHA,MIL
Shot Chart Detail,0022400229,59,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,6,45,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,244,-13,1,1,20241116,CHA,MIL
Shot Chart Detail,0022400229,133,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,1,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,19,1,1,20241116,CHA,MIL
Shot Chart Detail,0022400229,289,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,2,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,11,1,1,20241116,CHA,MIL
Shot Chart Detail,0022400229,322,1627752,Taurean Prince,1610612749,Milwaukee Bucks,2,0,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,24,1,1,20241116,CHA,MIL
Shot Chart Detail,0022400229,395,1627752,Taurean Prince,1610612749,Milwaukee Bucks,3,6,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,23,1,1,20241116,CHA,MIL
Shot Chart Detail,0022400229,511,1627752,Taurean Prince,1610612749,Milwaukee Bucks,4,10,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,105,233,1,1,20241116,CHA,MIL
