PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1627750,"Murray, Jamal",1,67,63,0 Dribbles,0.219,1.66,3.61,0.459,0.605,0.053,0.6,0.88,0.678,0.165,1.06,2.73,0.388
1627750,"Murray, Jamal",2,67,50,1 Dribble,0.092,0.79,1.52,0.52,0.603,0.05,0.54,0.82,0.655,0.042,0.25,0.7,0.362
1627750,"Murray, Jamal",3,67,56,2 Dribbles,0.118,0.88,1.96,0.45,0.496,0.087,0.7,1.43,0.49,0.032,0.18,0.52,0.343
1627750,"Murray, Jamal",4,67,66,3-6 Dribbles,0.286,2.24,4.72,0.475,0.521,0.224,1.81,3.7,0.488,0.061,0.43,1.01,0.426
1627750,"Murray, Jamal",5,67,64,7+ Dribbles,0.285,2.24,4.7,0.476,0.517,0.231,1.85,3.82,0.484,0.053,0.39,0.88,0.441
