PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629022,"Walker IV, Lonnie",1,20,19,Overall,1.0,4.45,10.6,0.42,0.526,0.401,2.2,4.25,0.518,0.599,2.25,6.35,0.354
