PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630208,"Richards, Nick",1,57,18,Catch and Shoot,0.094,0.25,0.39,0.636,0.636,0.094,0.25,0.39,0.636,0.0,0.0,0.0,
1630208,"Richards, Nick",2,57,6,Pull Ups,0.026,0.02,0.11,0.167,0.167,0.021,0.02,0.09,0.2,0.004,0.0,0.02,0.0
1630208,"Richards, Nick",3,57,35,Less than 10 ft,0.88,2.21,3.6,0.615,0.615,0.88,2.21,3.6,0.615,0.0,0.0,0.0,
