GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,24,8,16,0.333,577.8933333333333,90,215,0.419,29,75,0.387,29,36,0.806,11,66,77,58,43,11,6,19,55,30,241,-100,428.4,0,0,439.0,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,4
Location,Road,30,12,18,0.4,742.9433333333334,114,294,0.388,44,139,0.317,31,40,0.775,12,63,75,107,57,22,4,29,59,40,315,-59,586.5,0,0,593.0,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,4
