PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
203954,"Embiid, Joel",1,19,19,Catch and Shoot,0.289,1.79,4.79,0.374,0.484,0.089,0.74,1.47,0.5,0.2,1.05,3.32,0.317
203954,"Embiid, Joel",2,19,19,Pull Ups,0.317,2.05,5.26,0.39,0.395,0.289,2.0,4.79,0.418,0.029,0.05,0.47,0.111
203954,"Embiid, Joel",3,19,18,Less than 10 ft,0.349,3.26,5.79,0.564,0.564,0.349,3.26,5.79,0.564,0.0,0.0,0.0,
203954,"Embiid, Joel",4,19,8,Other,0.044,0.26,0.74,0.357,0.429,0.029,0.16,0.47,0.333,0.016,0.11,0.26,0.4
