PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629680,"Thybulle, Matisse",1,15,3,0-2 Feet - Very Tight,0.045,0.07,0.27,0.25,0.25,0.045,0.07,0.27,0.25,0.0,0.0,0.0,
1629680,"Thybulle, Matisse",2,15,13,2-4 Feet - Tight,0.318,0.93,1.87,0.5,0.518,0.307,0.87,1.8,0.481,0.011,0.07,0.07,1.0
1629680,"Thybulle, Matisse",3,15,7,4-6 Feet - Open,0.159,0.33,0.93,0.357,0.429,0.045,0.2,0.27,0.75,0.114,0.13,0.67,0.2
1629680,"Thybulle, Matisse",4,15,14,6+ Feet - Wide Open,0.477,1.47,2.8,0.524,0.738,0.057,0.27,0.33,0.8,0.42,1.2,2.47,0.486
