PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1626167,"Turner, Myles",1,72,2,0-2 Feet - Very Tight,0.004,0.01,0.04,0.333,0.333,0.004,0.01,0.04,0.333,0.0,0.0,0.0,
1626167,"Turner, Myles",2,72,24,2-4 Feet - Tight,0.041,0.13,0.46,0.273,0.303,0.027,0.1,0.31,0.318,0.014,0.03,0.15,0.182
1626167,"Turner, Myles",3,72,66,4-6 Feet - Open,0.205,0.93,2.31,0.404,0.503,0.081,0.47,0.92,0.515,0.123,0.46,1.39,0.33
1626167,"Turner, Myles",4,72,69,6+ Feet - Wide Open,0.391,1.96,4.4,0.445,0.636,0.042,0.28,0.47,0.588,0.349,1.68,3.93,0.428
