PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
201942,"DeRozan, DeMar",1,77,76,Touch < 2 Seconds,0.294,2.18,5.0,0.436,0.526,0.144,1.29,2.44,0.527,0.151,0.9,2.56,0.35
201942,"DeRozan, DeMar",2,77,77,Touch 2-6 Seconds,0.413,3.6,7.01,0.513,0.523,0.379,3.45,6.44,0.536,0.034,0.14,0.57,0.25
201942,"DeRozan, DeMar",3,77,77,Touch 6+ Seconds,0.293,2.32,4.97,0.467,0.473,0.281,2.27,4.77,0.477,0.012,0.05,0.21,0.25
