GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,26,10,16,0.385,591.95,104,176,0.591,0,2,0.0,69,90,0.767,74,147,221,22,37,6,34,25,65,60,277,-129,658.2,9,0,600.0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2
Location,Road,31,7,24,0.226,664.2733333333333,101,171,0.591,0,0,0.0,50,70,0.714,74,171,245,27,44,8,21,26,76,58,252,-106,629.5,7,0,582.0,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2
