PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628369,"Tatum, Jayson",1,72,7,0-2 Feet - Very Tight,0.006,0.04,0.11,0.375,0.5,0.001,0.01,0.03,0.5,0.004,0.03,0.08,0.333
1628369,"Tatum, Jayson",2,72,70,2-4 Feet - Tight,0.232,1.44,4.64,0.311,0.406,0.073,0.57,1.46,0.39,0.159,0.88,3.18,0.275
1628369,"Tatum, Jayson",3,72,71,4-6 Feet - Open,0.36,2.72,7.21,0.378,0.511,0.093,0.81,1.86,0.433,0.267,1.92,5.35,0.358
1628369,"Tatum, Jayson",4,72,57,6+ Feet - Wide Open,0.083,0.74,1.67,0.442,0.633,0.015,0.1,0.29,0.333,0.069,0.64,1.38,0.465
