GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
Location,Home,8,5,3,0.625,233.69166666666666,24,60,0.4,13,42,0.31,12,14,0.857,7,33,40,17,14,8,5,2,23,17,73,51,171.5,0,0,169.0,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1
Location,Road,8,1,7,0.125,245.33333333333334,30,63,0.476,14,32,0.438,19,23,0.826,11,31,42,20,14,10,8,4,23,26,93,-41,213.4,0,0,205.0,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1
