PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629130,"Robinson, Duncan",1,74,73,0 Dribbles,0.519,2.01,4.65,0.433,0.603,0.065,0.43,0.58,0.744,0.454,1.58,4.07,0.389
1629130,"Robinson, Duncan",2,74,67,1 Dribble,0.237,0.96,2.12,0.452,0.605,0.05,0.31,0.45,0.697,0.187,0.65,1.68,0.387
1629130,"Robinson, Duncan",3,74,52,2 Dribbles,0.124,0.42,1.11,0.378,0.451,0.077,0.26,0.69,0.373,0.047,0.16,0.42,0.387
1629130,"Robinson, Duncan",4,74,45,3-6 Dribbles,0.106,0.49,0.95,0.514,0.6,0.068,0.32,0.61,0.533,0.038,0.16,0.34,0.48
1629130,"Robinson, Duncan",5,74,10,7+ Dribbles,0.015,0.04,0.14,0.3,0.35,0.012,0.03,0.11,0.25,0.003,0.01,0.03,0.5
