PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1628378,"Mitchell, Donovan",1,71,70,Catch and Shoot,0.193,1.42,3.59,0.396,0.59,0.008,0.03,0.15,0.182,0.185,1.39,3.44,0.406
1628378,"Mitchell, Donovan",2,71,71,Pull Ups,0.474,3.32,8.82,0.377,0.483,0.18,1.45,3.35,0.433,0.294,1.87,5.46,0.343
1628378,"Mitchell, Donovan",3,71,70,Less than 10 ft,0.332,3.48,6.17,0.564,0.564,0.332,3.48,6.17,0.564,0.0,0.0,0.0,
1628378,"Mitchell, Donovan",4,71,1,Other,0.001,0.01,0.01,1.0,1.5,0.0,0.0,0.0,,0.001,0.01,0.01,1.0
