GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400064,583,1630249,Vít Krejčí,1610612737,Atlanta Hawks,4,8,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-2,1,1,20241023,ATL,BKN
Shot Chart Detail,0022400079,218,1630249,Vít Krejčí,1610612737,Atlanta Hawks,2,9,57,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-53,31,1,1,20241025,ATL,CHA
Shot Chart Detail,0022400100,235,1630249,Vít Krejčí,1610612737,Atlanta Hawks,2,8,39,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,15,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400100,506,1630249,Vít Krejčí,1610612737,Atlanta Hawks,3,4,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,167,1,1,20241027,OKC,ATL
Shot Chart Detail,0022400103,106,1630249,Vít Krejčí,1610612737,Atlanta Hawks,1,4,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,20241028,ATL,WAS
Shot Chart Detail,0022400103,162,1630249,Vít Krejčí,1610612737,Atlanta Hawks,1,0,29,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-129,218,1,1,20241028,ATL,WAS
Shot Chart Detail,0022400239,218,1630249,Vít Krejčí,1610612737,Atlanta Hawks,2,9,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,130,257,1,1,20241117,POR,ATL
Shot Chart Detail,0022400239,762,1630249,Vít Krejčí,1610612737,Atlanta Hawks,2,1,55,Made Shot,Driving Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,27,1,1,20241117,POR,ATL
Shot Chart Detail,0022400239,571,1630249,Vít Krejčí,1610612737,Atlanta Hawks,4,10,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-112,267,1,1,20241117,POR,ATL
Shot Chart Detail,0022400334,162,1630249,Vít Krejčí,1610612737,Atlanta Hawks,2,11,45,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,4,81,1,1,20241206,ATL,LAL
Shot Chart Detail,0022400334,552,1630249,Vít Krejčí,1610612737,Atlanta Hawks,4,8,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-2,1,1,20241206,ATL,LAL
Shot Chart Detail,0022400350,488,1630249,Vít Krejčí,1610612737,Atlanta Hawks,3,5,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-2,1,1,20241208,ATL,DEN
Shot Chart Detail,0022400378,35,1630249,Vít Krejčí,1610612737,Atlanta Hawks,1,8,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,0,246,1,1,20241221,ATL,MEM
Shot Chart Detail,0022400378,687,1630249,Vít Krejčí,1610612737,Atlanta Hawks,4,1,26,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-20,85,1,1,20241221,ATL,MEM
Shot Chart Detail,0022400395,570,1630249,Vít Krejčí,1610612737,Atlanta Hawks,4,7,27,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,76,42,1,1,20241223,ATL,MIN
