GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400791,749,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,4,0,59,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,32,69,1,1,20250220,BKN,CLE
Shot Chart Detail,0022400797,579,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,4,3,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20250221,CLE,NYK
Shot Chart Detail,0022400797,588,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,4,2,40,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20250221,CLE,NYK
Shot Chart Detail,0022400830,577,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,4,1,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,21,1,1,20250225,ORL,CLE
Shot Chart Detail,0022401103,641,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,4,0,39,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20250402,CLE,NYK
Shot Chart Detail,0022401189,33,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,1,9,44,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-138,204,1,1,20250413,CLE,IND
Shot Chart Detail,0022401189,74,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,1,6,11,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250413,CLE,IND
Shot Chart Detail,0022401189,140,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,1,1,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1,20250413,CLE,IND
Shot Chart Detail,0022401189,185,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,2,9,24,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,11,1,1,20250413,CLE,IND
Shot Chart Detail,0022401189,338,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,3,11,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-1,120,1,1,20250413,CLE,IND
Shot Chart Detail,0022401189,368,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,3,9,9,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,1,20250413,CLE,IND
Shot Chart Detail,0022401189,474,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,3,2,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-173,197,1,1,20250413,CLE,IND
Shot Chart Detail,0022401189,603,1641772,Nae'Qwan Tomlin,1610612739,Cleveland Cavaliers,4,4,55,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20250413,CLE,IND
