PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
202691,"Thompson, Klay",1,72,72,Touch < 2 Seconds,0.669,3.5,8.15,0.429,0.596,0.124,0.78,1.51,0.514,0.545,2.72,6.64,0.41
202691,"Thompson, Klay",2,72,71,Touch 2-6 Seconds,0.284,1.33,3.46,0.386,0.42,0.214,1.1,2.61,0.42,0.07,0.24,0.85,0.279
202691,"Thompson, Klay",3,72,34,Touch 6+ Seconds,0.047,0.18,0.57,0.317,0.354,0.031,0.14,0.38,0.37,0.016,0.04,0.19,0.214
