PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
203935,"Smart, Marcus",1,34,13,Catch and Shoot,0.33,0.47,1.06,0.444,0.653,0.009,0.03,0.03,1.0,0.321,0.44,1.03,0.429
203935,"Smart, Marcus",2,34,12,Pull Ups,0.284,0.38,0.91,0.419,0.5,0.138,0.24,0.44,0.533,0.147,0.15,0.47,0.313
203935,"Smart, Marcus",3,34,15,Less than 10 ft,0.385,0.56,1.24,0.452,0.452,0.385,0.56,1.24,0.452,0.0,0.0,0.0,
