PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,8,"George, Kyshawn",1642273,0.023,0.69,0.03,0.07,0.1,0.667,0.03,0.07,0.5,0.03,0.03,1.0
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,21,"Carrington, Bub",1642267,0.204,6.07,0.34,0.59,1.31,0.447,0.45,0.97,0.464,0.14,0.34,0.4
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,19,"Sarr, Alex",1642259,0.118,3.52,0.17,0.28,0.86,0.32,0.14,0.41,0.333,0.14,0.45,0.308
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,12,"Martin, Jaylen",1641798,0.117,3.48,0.17,0.24,0.45,0.538,0.14,0.24,0.571,0.1,0.21,0.5
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,17,"Vukcevic, Tristan",1641774,0.117,3.48,0.07,0.21,0.93,0.222,0.17,0.62,0.278,0.03,0.31,0.111
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,14,"Jones, Colby",1641732,0.106,3.14,0.24,0.28,0.76,0.364,0.17,0.38,0.455,0.1,0.38,0.273
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,1,"Coulibaly, Bilal",1641731,0.001,0.03,0.03,0.03,0.03,1.0,0.03,0.03,1.0,0.0,0.0,
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,3,"Kispert, Corey",1630557,0.013,0.38,0.0,0.03,0.1,0.333,0.03,0.03,1.0,0.0,0.07,0.0
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,17,"Champagnie, Justin",1630551,0.121,3.59,0.07,0.17,0.69,0.25,0.14,0.31,0.444,0.03,0.38,0.091
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,11,"Thor, JT",1630550,0.042,1.24,0.03,0.1,0.24,0.429,0.07,0.1,0.667,0.03,0.14,0.25
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,9,"Gill, Anthony",1630264,0.045,1.34,0.03,0.1,0.31,0.333,0.07,0.21,0.333,0.03,0.1,0.333
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,10,"Poole, Jordan",1629673,0.043,1.28,0.14,0.21,0.59,0.353,0.17,0.38,0.455,0.03,0.21,0.167
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,2,"Brogdon, Malcolm",1627763,0.005,0.14,0.0,0.0,0.07,0.0,0.0,0.0,,0.0,0.07,0.0
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,4,"Holmes, Richaun",1626158,0.012,0.34,0.0,0.0,0.03,0.0,0.0,0.0,,0.0,0.03,0.0
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,4,"Smart, Marcus",203935,0.027,0.79,0.07,0.07,0.24,0.286,0.07,0.14,0.5,0.0,0.1,0.0
1642358,"Johnson, AJ",Washington Wizards,1610612764,WAS,received,2,"Middleton, Khris",203114,0.006,0.17,0.03,0.03,0.07,0.5,0.0,0.0,,0.03,0.07,0.5
