PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1631093,"Ivey, Jaden",1,30,29,0 Dribbles,0.264,1.93,3.63,0.532,0.711,0.058,0.63,0.8,0.792,0.206,1.3,2.83,0.459
1631093,"Ivey, Jaden",2,30,26,1 Dribble,0.138,0.9,1.9,0.474,0.544,0.087,0.63,1.2,0.528,0.051,0.27,0.7,0.381
1631093,"Ivey, Jaden",3,30,25,2 Dribbles,0.14,0.9,1.93,0.466,0.517,0.094,0.7,1.3,0.538,0.046,0.2,0.63,0.316
1631093,"Ivey, Jaden",4,30,30,3-6 Dribbles,0.291,1.77,4.0,0.442,0.467,0.245,1.57,3.37,0.465,0.046,0.2,0.63,0.316
1631093,"Ivey, Jaden",5,30,24,7+ Dribbles,0.167,0.83,2.3,0.362,0.391,0.143,0.7,1.97,0.356,0.024,0.13,0.33,0.4
