PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629028,"Ayton, Deandre",1,40,40,Touch < 2 Seconds,0.782,5.4,9.15,0.59,0.598,0.716,5.25,8.38,0.627,0.066,0.15,0.78,0.194
1629028,"Ayton, Deandre",2,40,34,Touch 2-6 Seconds,0.212,1.2,2.48,0.485,0.485,0.209,1.2,2.45,0.49,0.002,0.0,0.03,0.0
1629028,"Ayton, Deandre",3,40,3,Touch 6+ Seconds,0.006,0.03,0.08,0.333,0.333,0.006,0.03,0.08,0.333,0.0,0.0,0.0,
