PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629630,"Morant, Ja",1,50,46,0 Dribbles,0.202,1.42,3.5,0.406,0.543,0.042,0.46,0.72,0.639,0.16,0.96,2.78,0.345
1629630,"Morant, Ja",2,50,35,1 Dribble,0.076,0.6,1.32,0.455,0.515,0.037,0.44,0.64,0.688,0.039,0.16,0.68,0.235
1629630,"Morant, Ja",3,50,36,2 Dribbles,0.085,0.68,1.48,0.459,0.493,0.066,0.58,1.14,0.509,0.02,0.1,0.34,0.294
1629630,"Morant, Ja",4,50,48,3-6 Dribbles,0.311,2.7,5.4,0.5,0.531,0.254,2.36,4.4,0.536,0.058,0.34,1.0,0.34
1629630,"Morant, Ja",5,50,48,7+ Dribbles,0.325,2.5,5.64,0.443,0.461,0.28,2.3,4.86,0.473,0.045,0.2,0.78,0.256
