PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1630230,"Marshall, Naji",1,69,67,Touch < 2 Seconds,0.456,2.17,4.71,0.462,0.554,0.18,1.3,1.86,0.703,0.277,0.87,2.86,0.305
1630230,"Marshall, Naji",2,69,68,Touch 2-6 Seconds,0.399,2.3,4.12,0.56,0.56,0.372,2.3,3.84,0.6,0.027,0.0,0.28,0.0
1630230,"Marshall, Naji",3,69,52,Touch 6+ Seconds,0.145,0.77,1.49,0.515,0.515,0.142,0.77,1.46,0.525,0.003,0.0,0.03,0.0
