PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1627824,"Yabusele, Guerschon",1,70,2,0-2 Feet - Very Tight,0.004,0.01,0.03,0.5,0.5,0.004,0.01,0.03,0.5,0.0,0.0,0.0,
1627824,"Yabusele, Guerschon",2,70,17,2-4 Feet - Tight,0.039,0.07,0.31,0.227,0.295,0.011,0.03,0.09,0.333,0.028,0.04,0.23,0.188
1627824,"Yabusele, Guerschon",3,70,60,4-6 Feet - Open,0.201,0.54,1.61,0.336,0.504,0.007,0.0,0.06,0.0,0.194,0.54,1.56,0.349
1627824,"Yabusele, Guerschon",4,70,57,6+ Feet - Wide Open,0.274,0.91,2.2,0.416,0.62,0.009,0.01,0.07,0.2,0.265,0.9,2.13,0.423
