PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1627780,"Payton II, Gary",2,62,4,2-4 Feet - Tight,0.013,0.03,0.06,0.5,0.625,0.01,0.02,0.05,0.333,0.003,0.02,0.02,1.0
1627780,"Payton II, Gary",3,62,9,4-6 Feet - Open,0.037,0.03,0.18,0.182,0.273,0.003,0.0,0.02,0.0,0.034,0.03,0.16,0.2
1627780,"Payton II, Gary",4,62,45,6+ Feet - Wide Open,0.285,0.47,1.37,0.341,0.506,0.003,0.02,0.02,1.0,0.282,0.45,1.35,0.333
