PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_FROM,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,43,"Wembanyama, Victor",1641705,0.063,2.79,0.3,0.37,0.98,0.38,0.32,0.64,0.5,0.05,0.33,0.148
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,2,"Cissoko, Sidy",1631321,0.001,0.02,0.01,0.01,0.01,1.0,0.0,0.0,,0.01,0.01,1.0
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,45,"Sochan, Jeremy",1631110,0.068,2.99,0.17,0.27,0.74,0.367,0.23,0.53,0.442,0.04,0.21,0.176
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,31,"Wesley, Blake",1631104,0.027,1.21,0.09,0.15,0.36,0.414,0.11,0.27,0.409,0.04,0.09,0.429
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,20,"Branham, Malaki",1631103,0.021,0.91,0.04,0.06,0.16,0.385,0.04,0.1,0.375,0.02,0.06,0.4
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,75,"Champagnie, Julian",1630577,0.101,4.46,0.1,0.31,0.93,0.333,0.28,0.68,0.418,0.02,0.25,0.1
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,40,"Mamukelashvili, Sandro",1630572,0.041,1.8,0.05,0.19,0.47,0.395,0.12,0.32,0.385,0.06,0.15,0.417
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,26,"Jones, Tre",1630200,0.032,1.43,0.11,0.19,0.36,0.517,0.14,0.23,0.579,0.05,0.12,0.4
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,62,"Vassell, Devin",1630170,0.103,4.53,0.35,0.54,1.41,0.386,0.42,0.83,0.507,0.12,0.58,0.213
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,23,"Bassey, Charles",1629646,0.024,1.07,0.01,0.04,0.22,0.167,0.04,0.17,0.214,0.0,0.05,0.0
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,74,"Johnson, Keldon",1629640,0.122,5.38,0.19,0.42,1.37,0.306,0.33,1.0,0.333,0.09,0.37,0.233
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,6,"McLaughlin, Jordan",1629162,0.006,0.25,0.01,0.02,0.02,1.0,0.02,0.02,1.0,0.0,0.0,
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,25,"Collins, Zach",1628380,0.024,1.05,0.02,0.07,0.31,0.24,0.07,0.23,0.316,0.0,0.07,0.0
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,17,"Fox, De'Aaron",1628368,0.031,1.38,0.21,0.22,0.53,0.419,0.12,0.28,0.435,0.1,0.25,0.4
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,73,"Barnes, Harrison",203084,0.114,5.04,0.2,0.38,0.99,0.388,0.23,0.63,0.373,0.15,0.36,0.414
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,22,"Biyombo, Bismack",202687,0.032,1.41,0.06,0.12,0.46,0.27,0.07,0.32,0.231,0.05,0.14,0.364
1642264,"Castle, Stephon",San Antonio Spurs,1610612759,SAS,received,75,"Paul, Chris",101108,0.192,8.47,0.88,1.3,3.31,0.392,0.95,2.31,0.412,0.35,1.0,0.346
