GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400014,186,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,2,8,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-129,218,1,1,20241115,NYK,BKN
Shot Chart Detail,0022400014,313,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,3,11,31,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,232,63,1,1,20241115,NYK,BKN
Shot Chart Detail,0022400014,361,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,3,7,16,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,63,1,1,20241115,NYK,BKN
Shot Chart Detail,0022400014,508,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,4,10,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,188,189,1,1,20241115,NYK,BKN
Shot Chart Detail,0022400022,28,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,1,9,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-25,258,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,268,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,2,4,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-17,273,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,285,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,2,3,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,112,235,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,350,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,3,11,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,171,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400022,571,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,4,8,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,1,20241119,BKN,CHA
Shot Chart Detail,0022400027,52,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,1,7,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400027,372,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,3,9,0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,52,1,1,20241122,PHI,BKN
Shot Chart Detail,0022400064,228,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,2,7,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,19,1,1,20241023,ATL,BKN
Shot Chart Detail,0022400064,300,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,2,2,3,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,24,1,1,20241023,ATL,BKN
Shot Chart Detail,0022400064,642,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,4,6,9,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,181,1,1,20241023,ATL,BKN
Shot Chart Detail,0022400077,11,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,1,11,27,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241025,ORL,BKN
Shot Chart Detail,0022400077,84,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,1,5,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,49,254,1,1,20241025,ORL,BKN
Shot Chart Detail,0022400077,314,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,2,3,52,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20241025,ORL,BKN
Shot Chart Detail,0022400077,391,1627827,Dorian Finney-Smith,1610612751,Brooklyn Nets,3,9,25,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,5,1,1,20241025,ORL,BKN
