PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_CLOCK_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
203903,"Clarkson, Jordan",1,37,14,24-22,0.033,0.24,0.43,0.563,0.563,0.026,0.24,0.35,0.692,0.006,0.0,0.08,0.0
203903,"Clarkson, Jordan",2,37,28,22-18 Very Early,0.12,0.68,1.59,0.424,0.585,0.033,0.16,0.43,0.375,0.087,0.51,1.16,0.442
203903,"Clarkson, Jordan",3,37,30,18-15 Early,0.159,0.86,2.11,0.41,0.487,0.104,0.54,1.38,0.392,0.055,0.32,0.73,0.444
203903,"Clarkson, Jordan",4,37,37,15-7 Average,0.484,2.68,6.43,0.416,0.489,0.268,1.73,3.57,0.485,0.215,0.95,2.86,0.33
203903,"Clarkson, Jordan",5,37,27,7-4 Late,0.083,0.57,1.11,0.512,0.634,0.045,0.3,0.59,0.5,0.039,0.27,0.51,0.526
203903,"Clarkson, Jordan",6,37,30,4-0 Very Late,0.122,0.41,1.62,0.25,0.317,0.055,0.19,0.73,0.259,0.067,0.22,0.89,0.242
