GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400006,450,1642268,Isaiah Collier,1610612762,Utah Jazz,3,0,23,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,20241112,UTA,PHX
Shot Chart Detail,0022400006,460,1642268,Isaiah Collier,1610612762,Utah Jazz,3,0,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,17,1,1,20241112,UTA,PHX
Shot Chart Detail,0022400026,163,1642268,Isaiah Collier,1610612762,Utah Jazz,1,0,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,1,20241119,LAL,UTA
Shot Chart Detail,0022400055,447,1642268,Isaiah Collier,1610612762,Utah Jazz,3,1,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,60,55,1,1,20241203,OKC,UTA
Shot Chart Detail,0022400197,205,1642268,Isaiah Collier,1610612762,Utah Jazz,2,9,58,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,1,20241109,SAS,UTA
Shot Chart Detail,0022400197,251,1642268,Isaiah Collier,1610612762,Utah Jazz,2,6,18,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-93,30,1,1,20241109,SAS,UTA
Shot Chart Detail,0022400197,376,1642268,Isaiah Collier,1610612762,Utah Jazz,3,9,58,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,0,1,1,20241109,SAS,UTA
Shot Chart Detail,0022400228,149,1642268,Isaiah Collier,1610612762,Utah Jazz,1,1,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-174,100,1,1,20241114,UTA,DAL
Shot Chart Detail,0022400233,140,1642268,Isaiah Collier,1610612762,Utah Jazz,1,1,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,125,74,1,1,20241116,SAC,UTA
Shot Chart Detail,0022400233,254,1642268,Isaiah Collier,1610612762,Utah Jazz,2,5,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,169,1,1,20241116,SAC,UTA
Shot Chart Detail,0022400233,438,1642268,Isaiah Collier,1610612762,Utah Jazz,3,3,31,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,46,1,1,20241116,SAC,UTA
Shot Chart Detail,0022400243,446,1642268,Isaiah Collier,1610612762,Utah Jazz,4,11,28,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20241117,LAC,UTA
Shot Chart Detail,0022400243,479,1642268,Isaiah Collier,1610612762,Utah Jazz,4,8,27,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,1,20241117,LAC,UTA
Shot Chart Detail,0022400262,719,1642268,Isaiah Collier,1610612762,Utah Jazz,4,4,15,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,1,1,1,20241121,SAS,UTA
Shot Chart Detail,0022400264,96,1642268,Isaiah Collier,1610612762,Utah Jazz,1,5,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,12,1,1,20241123,UTA,NYK
Shot Chart Detail,0022400298,105,1642268,Isaiah Collier,1610612762,Utah Jazz,1,3,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-184,194,1,1,20241127,UTA,DEN
Shot Chart Detail,0022400298,487,1642268,Isaiah Collier,1610612762,Utah Jazz,4,11,47,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,4,1,1,20241127,UTA,DEN
Shot Chart Detail,0022400339,138,1642268,Isaiah Collier,1610612762,Utah Jazz,1,1,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,17,1,1,20241206,POR,UTA
Shot Chart Detail,0022400339,543,1642268,Isaiah Collier,1610612762,Utah Jazz,4,10,4,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,29,1,1,20241206,POR,UTA
Shot Chart Detail,0022400339,561,1642268,Isaiah Collier,1610612762,Utah Jazz,4,9,1,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,9,1,1,20241206,POR,UTA
Shot Chart Detail,0022400339,630,1642268,Isaiah Collier,1610612762,Utah Jazz,4,2,15,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,16,1,1,20241206,POR,UTA
Shot Chart Detail,0022400339,651,1642268,Isaiah Collier,1610612762,Utah Jazz,4,0,41,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-4,82,1,1,20241206,POR,UTA
Shot Chart Detail,0022400417,498,1642268,Isaiah Collier,1610612762,Utah Jazz,4,11,33,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-10,1,1,20241226,POR,UTA
Shot Chart Detail,0022400417,556,1642268,Isaiah Collier,1610612762,Utah Jazz,4,7,28,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-81,243,1,1,20241226,POR,UTA
Shot Chart Detail,0022400417,562,1642268,Isaiah Collier,1610612762,Utah Jazz,4,6,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,1,20241226,POR,UTA
Shot Chart Detail,0022400433,286,1642268,Isaiah Collier,1610612762,Utah Jazz,2,3,35,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,28,1,1,20241228,UTA,PHI
Shot Chart Detail,0022400445,182,1642268,Isaiah Collier,1610612762,Utah Jazz,2,9,2,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,4,1,1,20241230,UTA,DEN
Shot Chart Detail,0022400445,186,1642268,Isaiah Collier,1610612762,Utah Jazz,2,8,37,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,1,20241230,UTA,DEN
Shot Chart Detail,0022400445,448,1642268,Isaiah Collier,1610612762,Utah Jazz,3,1,42,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,15,75,1,1,20241230,UTA,DEN
Shot Chart Detail,0022400481,152,1642268,Isaiah Collier,1610612762,Utah Jazz,1,1,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-2,1,1,20250104,MIA,UTA
Shot Chart Detail,0022400481,578,1642268,Isaiah Collier,1610612762,Utah Jazz,4,6,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,10,1,1,20250104,MIA,UTA
Shot Chart Detail,0022400481,585,1642268,Isaiah Collier,1610612762,Utah Jazz,4,6,41,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,1,20250104,MIA,UTA
Shot Chart Detail,0022400490,55,1642268,Isaiah Collier,1610612762,Utah Jazz,1,6,44,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,18,42,1,1,20250105,ORL,UTA
Shot Chart Detail,0022400506,26,1642268,Isaiah Collier,1610612762,Utah Jazz,1,10,20,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,132,221,1,1,20250107,UTA,ATL
Shot Chart Detail,0022400523,405,1642268,Isaiah Collier,1610612762,Utah Jazz,3,4,54,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,33,48,1,1,20250109,UTA,MIA
Shot Chart Detail,0022400523,466,1642268,Isaiah Collier,1610612762,Utah Jazz,3,0,2,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-47,68,1,1,20250109,UTA,MIA
Shot Chart Detail,0022400523,602,1642268,Isaiah Collier,1610612762,Utah Jazz,4,1,35,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,67,1,1,20250109,UTA,MIA
