PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,SHOT_TYPE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1641729,"Sensabaugh, Brice",1,71,68,Catch and Shoot,0.459,1.68,3.87,0.433,0.647,0.008,0.01,0.07,0.2,0.451,1.66,3.8,0.437
1641729,"Sensabaugh, Brice",2,71,62,Pull Ups,0.301,0.99,2.54,0.389,0.489,0.135,0.48,1.14,0.42,0.165,0.51,1.39,0.364
1641729,"Sensabaugh, Brice",3,71,54,Less than 10 ft,0.235,1.17,1.99,0.589,0.589,0.235,1.17,1.99,0.589,0.0,0.0,0.0,
1641729,"Sensabaugh, Brice",4,71,2,Other,0.005,0.04,0.04,1.0,1.5,0.0,0.0,0.0,,0.005,0.04,0.04,1.0
